Inspektions-ID;Videoname;Videozeitpunkt (h:min:sec);Meter ab Rohrbeginn;Schadenskürzel;Schadensbeschreibung;Rohrmaterial;Rohrprofil;Inspekteur-Name;Rohrhöhe (mm);Rohrbreite (mm);Kamera-Schwenkneigung (Grad);Kamera-Drehneigung (Grad);Videopfad;Videohash;Kmd-Pfad;image_path
55826;T2185I.MPG;00:02:51;24.84;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\T2185I.MPG;2291594974;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\MESSDAT\Bodolz_2\018\T2185I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\T2185I.MPG.8450_DAMAGE.jpg
53226;F4X9G_4120080C.MPG;00:03:21;20.63;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VGEM Biessenhofen\Biessenhofen, diverse Strassen vom 29.08.-18.09.2018\Sichtversion DVD 001\F4X9G_4120080C.MPG;289688721;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VGEM Biessenhofen\Biessenhofen, diverse Strassen vom 29.08.-18.09.2018\Sichtversion DVD 001\MESSDAT\Biessenh\ofen\F4X9G_4120080C.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4X9G_4120080C.MPG.4950_DAMAGE.jpg
130500;F210QV30710114.MPG;00:00:37;1.58;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Möhring;300;300;39.0;30.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F210QV30710114.MPG;524034697;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F210QV30710114.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F210QV30710114.MPG.4275_DAMAGE.jpg
52997;F4128537970319.MPG;00:01:01;0.2;BBCA;;Beton;Kreisprofil;Dorr/BeGü;500;500;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VG Buchloe\Jengen, Weicht vom 09.10.-30.10.2017\Originalfilme\F4128537970319.MPG;4005048773;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VG Buchloe\Jengen, Weicht vom 09.10.-11.10.2017\Sichtversion 001\MESSDAT\Weicht_2\017\F4128537970319.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4128537970319.MPG.5000_DAMAGE.jpg
123955;F4WZR_3217030F.MPG;00:01:06;0.28;BCAAA;Abzweig, offen;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Bayerische Bodenseegemeinden\Weißensberg vom 15.02.-21.03.2016\Sichtversion 001\F4WZR_3217030F.MPG;3366151693;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Bayerische Bodenseegemeinden\Weißensberg vom 15.02.-21.03.2016\Sichtversion 001\MESSDAT\AwV-b-Bo\densee\F4WZR_3217030F.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4WZR_3217030F.MPG.6800_DAMAGE.jpg
110350;F4VJL_4770080A.MPG;00:01:50;0.4;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;150;150;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Ronsberg\Ronsberg, Wolfersteig, Schreyögstrasse  vom 08.06.2020\Sichtversion DVD 001\bin\F4VJL_4770080A.MPG;1423660672;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Ronsberg\Ronsberg, Wolfersteig, Schreyögstrasse  vom 08.06.2020\Sichtversion DVD 001\bin\MESSDAT\Ronsberg\2020\F4VJL_4770080A.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4VJL_4770080A.MPG.2675_DAMAGE.jpg
142801;F4RG0_26370304.MPG;00:03:07;8.68;BCACA;Sattelanschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Guenther;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\TestEN2015\Daten Haltungen\Filme Haltungen\F4RG0_26370304.MPG;1981052077;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\TestEN2015\Sichtversion\MESSDAT\TestEN20\15\F4RG0_26370304.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4RG0_26370304.MPG.27800_DAMAGE.jpg
82946;60R3650G.mpg;00:01:24;8.45;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;G. Rottmair;600;600;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R3650G.mpg;784356667;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\60R3650G.mpg.7650_DAMAGE.jpg
23505;F4N2W_45470802.MPG;00:03:43;17.07;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Wangen\Wangen vom 16.10.-05.11.2019\Sichtversion 001\bin\F4N2W_45470802.MPG;4020292188;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Wangen\Wangen vom 16.10.-05.11.2019\Sichtversion 001\bin\MESSDAT\Wangen20\19\F4N2W_45470802.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4N2W_45470802.MPG.7200_DAMAGE.jpg
53428;LE_RW_011G.MPG;00:01:02;2.44;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\LE_RW_011G.MPG;126996683;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\MESSDAT\Leeder20\17\LE_RW_011G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\LE_RW_011G.MPG.17550_DAMAGE.jpg
95010;AUMK150_AUMK150_AUMK155_D_10112016_120323.mpg;00:02:55;30.04;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Seeg\Seeg, Auf´m Berg, Hitzleried vom 09.11.-18.11.2016\Sichtversion 001\AUMK150_AUMK150_AUMK155_D_10112016_120323.mpg;462249423;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\AUMK150_AUMK150_AUMK155_D_10112016_120323.mpg.4300_DAMAGE.jpg
89791;Q236A-20140626-I.MPG;00:01:53;5.74;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Zirndorf\TV-Untersuchung vom 23.06.-24.07.2014\Sichtversion\Q236A-20140626-I.MPG;1613227217;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\Q236A-20140626-I.MPG.2750_DAMAGE.jpg
130652;F2SSB_30690305.MPG;00:01:29;0.5;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/BeGü;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2SSB_30690305.MPG;1762196332;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2SSB_30690305.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F2SSB_30690305.MPG.10300_DAMAGE.jpg
56148;T3307I.MPG;00:01:31;2.98;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\T3307I.MPG;3672108698;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\MESSDAT\Wasserbu\rg2019\T3307I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\T3307I.MPG.8625_DAMAGE.jpg
135656;R2285I.MPG;00:02:52;2.3;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Espig;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Langenbach\Langenbach, Niederhummel vom 17.08.-14.10.2015\Sichtversion 001\R2285I.MPG;2571544387;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Langenbach\Langenbach, Niederhummel vom 17.08.-14.10.2015\Sichtversion 001\MESSDAT\Langebac\h2015\R2285I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\R2285I.MPG.7775_DAMAGE.jpg
124558;F4Y5W_31900607.MPG;00:03:58;4.0;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Espig;200;200;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Fa. Diringer & Scheidel\Kaufbeuren, nach Sanierung vom 11.12.2015-29.02.2016\Sichtversion 002\F4Y5W_31900607.MPG;4112942759;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Fa. Diringer & Scheidel\Kaufbeuren, nach Sanierung vom 11.12.2015-29.02.2016\Sichtversion 002\MESSDAT\Stadt_KF\B\F4Y5W_31900607.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4Y5W_31900607.MPG.5875_DAMAGE.jpg
142801;F4RG0_26370304.MPG;00:03:07;8.68;BCACA;Sattelanschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Guenther;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\TestEN2015\Daten Haltungen\Filme Haltungen\F4RG0_26370304.MPG;1981052077;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\TestEN2015\Sichtversion\MESSDAT\TestEN20\15\F4RG0_26370304.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4RG0_26370304.MPG.11025_DAMAGE.jpg
108886;F4TPV_4770030E.MPG;00:03:59;27.49;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Süd-Planken\A7, Betzigau vom 08.06.2020\Sichtversion DVD 001\bin\F4TPV_4770030E.MPG;1594643402;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Süd-Planken\A7, Betzigau vom 08.06.2020\Sichtversion DVD 001\bin\MESSDAT\Südplank\en_A7\F4TPV_4770030E.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4TPV_4770030E.MPG.5900_DAMAGE.jpg
37091;F4MC7_40430201.MPG;00:02:12;2.62;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Fazio;600;600;0.0;265.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Riegsee vom 04.06.-07.09.2018\Sichtversion 001\F4MC7_40430201.MPG;3376078263;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Riegsee vom 04.06.-07.09.2018\Sichtversion 001\MESSDAT\Riegsee2\018-1\F4MC7_40430201.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4MC7_40430201.MPG.11825_DAMAGE.jpg
26284;20R4440G.MPG;00:03:22;4.29;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Alker;700;700;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R4440G.MPG;3555004425;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R4440G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\20R4440G.MPG.28475_DAMAGE.jpg
121531;F4X7D_47360203.MPG;00:02:26;0.9;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Sonstige Profilart;Dorr/Sfar;2250;2250;-89.0;324.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadtentwässerung Reutlingen\Reutlingen, Großraumbegehung vom 05.05.2020\Sichtversion DVD 001\bin\F4X7D_47360203.MPG;4293968575;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadtentwässerung Reutlingen\Reutlingen, Großraumbegehung vom 05.05.2020\Sichtversion DVD 001\bin\MESSDAT\Reutling\en2020\F4X7D_47360203.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4X7D_47360203.MPG.73025_DAMAGE.jpg
5643;F412SV4548030F.MPG;00:06:24;21.4;BAHC;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Lauben\Lauben, Sportplatzstrasse vom 31.10.2019\Sichtversion DVD 001\bin\F412SV4548030F.MPG;2046275586;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Lauben\Lauben, Sportplatzstrasse vom 31.10.2019\Sichtversion DVD 001\bin\MESSDAT\Lauben20\19\F412SV4548030F.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F412SV4548030F.MPG.8125_DAMAGE.jpg
26383;20R4735G.MPG;00:04:35;22.44;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;500;500;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R4735G.MPG;2551436913;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\20R4735G.MPG.10100_DAMAGE.jpg
86150;F2HU6_26410401.MPG;00:01:09;3.12;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Rinke;400;400;-93.0;257.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Aarsleff Rohrsanierung GmbH\Kaufbeuren, diverse Strassen vom 11.08.2014\Sichtversion DVD 001\F2HU6_26410401.MPG;2839787599;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Aarsleff Rohrsanierung GmbH\Kaufbeuren, diverse Strassen vom 11.08.2014\Sichtversion DVD 001\MESSDAT\Aarsleff\F2HU6_26410401.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F2HU6_26410401.MPG.10875_DAMAGE.jpg
37528;3M0004_3M0004_3M0005_U_11122017_162803.mpg;00:01:19;7.58;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Altheim, diverse Strassen vom 11.12.2017-15.05.2018\Sichtversion 001\3M0004_3M0004_3M0005_U_11122017_162803.mpg;89845319;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\3M0004_3M0004_3M0005_U_11122017_162803.mpg.3975_DAMAGE.jpg
5530;F4QV1_44010304.MPG;00:01:57;4.26;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Lang;400;400;43.0;31.0;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Griesingen\Griesingen vom 29.05.-24.09.2019\Sichtversion 001\bin\F4QV1_44010304.MPG;1581191069;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Griesingen\Griesingen vom 29.05.-24.09.2019\Sichtversion 001\bin\MESSDAT\Griesing\en2019\F4QV1_44010304.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4QV1_44010304.MPG.10550_DAMAGE.jpg
132292;1124I.MPG;00:04:44;10.95;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Seif;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Wangen\Wangen vom 07.09.-06.10.2015\Daten TV I\Sichtversion 001\1124I.MPG;346215349;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\1124I.MPG.12225_DAMAGE.jpg
138491;F411Z23005030A.MPG;00:01:36;1.0;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisförmig;Dorr/BeGü;500;500;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F411Z23005030A.MPG;4261636876;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F411Z23005030A.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F411Z23005030A.MPG.18725_DAMAGE.jpg
99420;F4L0F_33100800.MPG;00:02:02;1.5;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisförmig;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 01.06.-09.06.2016\Sichtversion 001\F4L0F_33100800.MPG;3943771318;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4L0F_33100800.MPG.14550_DAMAGE.jpg
56148;T3307I.MPG;00:01:31;2.98;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\T3307I.MPG;3672108698;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\MESSDAT\Wasserbu\rg2019\T3307I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\T3307I.MPG.4375_DAMAGE.jpg
121531;F4X7D_47360203.MPG;00:02:26;0.9;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Sonstige Profilart;Dorr/Sfar;2250;2250;-89.0;324.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadtentwässerung Reutlingen\Reutlingen, Großraumbegehung vom 05.05.2020\Sichtversion DVD 001\bin\F4X7D_47360203.MPG;4293968575;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadtentwässerung Reutlingen\Reutlingen, Großraumbegehung vom 05.05.2020\Sichtversion DVD 001\bin\MESSDAT\Reutling\en2020\F4X7D_47360203.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\F4X7D_47360203.MPG.60825_DAMAGE.jpg
99853;31900079-31900187.mpg;00:00:53;0.25;BCAAA;Abzweig, offen;Beton;Kreisprofil;Simon;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2017\Fa. Benz\Auf dem Berg vom 13.01.2017\Daten\31900079-31900187.mpg;387363710;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Connections\images\annotated_2229_imgs\agg_bbxs_2229_imgs\31900079-31900187.mpg.12425_DAMAGE.jpg
